decanoic acid_Concentration (mM),decanoate_Concentration (mM),decylamine_Concentration (mM),decyl trimethylamine_Concentration (mM),decylsulfate_Concentration (mM),decanol_Concentration (mM),monocaprin_Concentration (mM),num_vesicles
0.2776317365982795,0.43502391034970883,0.41871033485818504,0.1988508587451652,0.1239859797809912,0.3663777194001176,0.5850050219402422,0
0.34712953109520095,0.3784364357202451,0.3987761199573678,0.19474407679251177,0.10885440491208209,0.37156355643248307,0.5905605917848443,0
0.32570013963930183,0.35417181372061385,0.4382549309311553,0.2110709700799405,0.07045846364856141,0.34536118403845895,0.6444820085786643,0
0.30010459245033805,0.37156355643248307,0.4574248470388754,0.20294084399669032,0.06485097231961631,0.3074846997479606,0.5850050219402422,0
0.31115442863692305,0.3576744442718159,0.43502391034970883,0.20701416938432612,0.13278111123381847,0.26236426446749106,0.6151856390902335,0
0.36810932156439546,0.4054651081081644,0.4252677354043441,0.20294084399669032,0.09893994785490356,0.26120975212066605,0.6124792774924905,0
0.35417181372061385,0.4285303810391605,0.35417181372061385,0.2110709700799405,0.13365638481267358,0.3238934544143528,0.6124792774924905,0
0.27002713721306015,0.41871033485818504,0.4510756193602167,0.2151113796169455,0.12927233570413918,0.3611648492115844,0.5624688569178291,0
0.3293037471426004,0.37156355643248307,0.43502391034970883,0.25464221837358075,0.07696104113612832,0.23901690047049992,0.6678293725756554,0
0.3611648492115844,0.408792898200839,0.3784364357202451,0.23507212217948356,0.10345870836822998,0.25192535273966177,0.5933268452777344,0
0.23901690047049992,0.3987761199573678,0.4637340162321401,0.2507587183471831,0.10526051065749295,0.2963940130538024,0.5905605917848443,0
0.013902905168991321,0.006975613736425143,0.0573250666192694,0.8544153281560676,0.9262410627273231,0.013409686909917675,0.019802627296179712,6
0.002995508979798479,0.01587334915629015,0.03825871211709034,0.7178397931503169,1.0116009116784799,0.0568528115927827,0.0246926125903715,0
0.10616019582839055,0.008959741371471904,0.06765864847381481,0.7178397931503169,0.9932517730102833,0.011928570865273802,0.02566774674857779,17
0.0246926125903715,0.08157998699242287,0.013902905168991321,0.6575200029167942,1.0473189942805592,0.023716526617316044,0.04688358589885042,1
0.10074990310014305,0.050693114315518116,0.0009995003330835331,0.7178397931503169,0.9839493803479699,0.07927318089450787,0.0168571170664229,0
0.045928931888399804,0.006975613736425143,0.05921185963184608,0.8109302162163288,0.9262410627273231,0.04545126290391737,0.05259245011917058,14
0.04305948946044697,0.017839918128331,0.11422114409002286,0.5822156198526637,1.0732944806838198,0.022250608934819758,0.07045846364856141,9
0.01882175424058776,0.028587456851912458,0.06765864847381481,0.6549259677397475,1.0385083645984043,0.0014988761237358919,0.09531017980432487,10
0.06672363204290818,0.011928570865273802,0.023716526617316044,0.8219800524029137,0.9062403960206536,0.09848694671465404,0.007968169649176874,36
0.11511280710050457,0.07325046173959267,0.09893994785490356,0.7178397931503169,0.9555114450274363,0.016365354086264272,0.001998002662673056,0
0.0168571170664229,0.06859279146561172,0.06297479916138844,0.6124792774924905,1.0560526742493137,0.07371503782228067,0.037295784743696894,39
0.01587334915629015,0.003992021269537453,0.22713557258374723,0.49774038421733524,1.0986122886681098,0.06250520535139702,0.005982071677547464,4
0.07045846364856141,0.02664193094642118,0.050693114315518116,0.6601073264817452,1.0116009116784799,0.007472014838700995,0.02761516703297327,2
0.019802627296179712,0.004987541511039074,0.08892620919440151,0.6780335427498971,0.9932517730102833,0.07371503782228067,0.04974209189481407,2
0.001998002662673056,0.006975613736425143,0.1814878760453771,0.6523251860396903,0.9932517730102833,0.04114194333117508,0.02273948696948943,2
0.0639133257436528,0.002995508979798479,0.05164323315183845,0.5247285289349821,1.1151415906193203,0.013409686909917675,0.02664193094642118,2
0.04688358589885042,0.010939940038334364,0.16805358499624973,0.7654678421395714,0.9162907318741551,0.05116828657439943,0.003992021269537453,52
0.0925791812930931,0.04879016416943201,0.10165365372649983,0.5709795465857378,1.0647107369924282,0.020782539182528405,0.032467190137501496,4
0.013902905168991321,0.04783732941416013,0.07788653865707122,0.8754687373538999,0.8544153281560676,0.017839918128331,0.06672363204290818,2
0.11243542932978817,0.10795714150509228,0.009950330853168083,0.6392188385343897,1.0206507471983979,0.0,0.007968169649176874,0
0.019802627296179712,0.006975613736425143,0.06485097231961631,0.9162907318741551,0.8219800524029137,0.033918218203460575,0.045928931888399804,19
0.13714983814723364,0.07696104113612832,0.04305948946044697,0.5481214085096876,1.0902440389975931,0.013409686909917675,0.01882175424058776,2
0.013902905168991321,0.028587456851912458,0.0925791812930931,0.6931471805599453,0.9745596399981308,0.04974209189481407,0.036331929247390274,58
0.08065790301745447,0.014888612493750654,0.03343477608623739,0.4700036292457355,1.155307632344655,0.0014988761237358919,0.003992021269537453,1
